0	2995
0	1617
0	1977
0	1172
0	1834
0	1530
0	2614
0	925
0	0
0	2793
0	1296
0	1333
0	1787
0	2771
0	3453
0	1
0	919
0	2854
0	937
0	3709
0	2765
1	1603
1	2987
1	2829
1	2204
1	2120
1	3462
1	3797
1	2694
1	1509
1	542
1	2401
1	513
1	66
1	2914
1	3432
1	2605
1	1372
1	770
1	25
1	1311
1	1753
1	3160
2	1479
2	1727
2	2033
2	97
2	2474
2	3342
2	915
2	3458
2	1567
2	1820
2	1493
2	1919
2	1869
2	1639
2	1730
2	2648
2	665
2	2497
2	3543
2	1870
2	2737
2	2348
2	233
2	2732
2	2219
2	3336
3	913
3	3548
3	320
3	1204
3	49
3	2311
3	737
4	3388
4	3137
4	521
4	2101
4	2714
4	1848
4	486
4	1660
4	2240
5	1941
5	1031
5	1317
5	1145
6	494
6	1280
6	1614
6	380
6	3219
6	2639
6	1891
6	3223
6	2938
6	1243
6	1369
6	146
6	208
6	1315
6	1268
6	450
6	2599
6	245
6	2135
6	3575
6	811
6	1379
6	333
6	587
6	1532
6	3267
6	853
6	2377
6	247
6	2737
6	1120
6	1818
6	33
6	1045
6	1830
6	780
6	2289
6	527
6	1322
6	2537
6	1634
6	36
6	2385
7	3503
7	11
7	49
7	962
7	407
7	1659
7	1171
7	2884
7	784
7	108
7	10
7	680
8	2464
8	155
8	978
8	1813
8	2490
8	2705
8	372
8	2696
8	1513
8	268
8	1438
8	257
9	3073
9	137
9	3069
9	1576
9	3101
11	2458
11	3620
11	2376
12	17
12	1547
12	18
12	355
12	3352
13	3736
13	2608
13	19
13	1333
13	2648
13	3803
13	3665
13	3131
13	2430
13	2990
13	3091
14	166
14	3179
14	498
14	365
14	2247
14	3342
14	1455
15	387
15	1407
15	2467
15	361
15	1831
15	1775
15	3748
15	146
15	29
15	1661
16	2945
16	1106
16	607
16	3009
17	815
17	1238
17	1455
17	905
17	1875
17	3658
17	3105
17	1443
17	3631
17	107
17	3563
17	1189
17	1606
17	78
17	2210
17	2115
17	328
17	1798
17	626
17	1003
17	2694
17	892
17	3264
17	3153
18	1348
18	3771
18	1396
18	3093
18	418
18	795
18	956
18	981
20	3477
20	1831
20	2529
20	1822
20	2678
20	1011
20	2586
20	637
20	314
20	3794
20	2361
20	3653
20	1509
20	72
20	2605
20	3242
20	1584
20	1379
22	3592
22	3696
22	1448
22	1483
22	3420
23	3518
23	3073
23	3554
23	365
23	1145
25	3720
25	468
25	2562
25	3425
25	2344
29	38
29	496
29	2714
29	3021
29	2859
29	1656
29	2891
29	782
29	2528
29	442
29	1247
30	3421
30	1348
30	2891
30	277
30	2637
30	2140
30	2153
30	80
30	2236
30	3441
30	265
30	3522
30	2460
30	3375
31	3632
31	2103
31	2898
31	2170
31	1220
31	2634
31	1003
31	2598
31	464
32	2956
32	839
32	1953
32	2184
32	1931
32	2895
32	1577
32	3469
32	3396
32	1948
32	1933
32	1658
32	3135
32	773
32	2312
32	1318
32	1670
32	2510
32	1826
32	1201
32	2960
32	2952
32	3654
32	3267
32	778
32	1812
32	3227
32	816
32	2210
32	1718
32	513
32	1315
32	2858
32	468
32	1011
32	2168
32	3415
32	845
32	2818
32	2878
32	367
32	1834
32	587
32	3509
32	2426
32	2829
32	1073
32	1372
32	3731
32	1443
32	2595
32	2167
32	1614
32	127
32	681
32	2430
32	3012
32	3277
32	523
32	145
32	3313
32	920
32	3139
32	2246
32	3764
32	1167
32	905
32	2415
32	2032
32	901
32	1758
32	2256
32	2927
32	2349
32	2351
32	3413
32	808
32	2913
32	3410
32	2651
32	2194
32	2099
32	1352
32	84
32	3486
32	2694
32	1191
32	3604
32	1871
32	851
32	1088
32	2310
32	2622
32	202
32	937
32	237
32	856
32	2896
32	1086
32	2933
32	3709
32	3584
32	2368
32	2843
