444	1
444	2
768	4
768	5
651	8
268	13
574	17
574	18
621	19
621	20
621	21
334	24
103	26
103	27
1	28
566	30
566	32
661	34
661	35
661	36
661	37
123	38
914	41
567	42
426	43
426	44
426	45
300	47
951	49
904	52
904	53
904	54
904	55
544	56
544	58
679	61
409	63
386	65
645	66
323	69
899	70
899	71
899	72
899	73
480	75
921	77
921	78
459	79
109	80
109	81
737	83
737	84
460	85
460	86
202	87
202	88
633	89
253	90
470	92
470	93
470	94
535	95
78	98
342	99
517	100
517	101
523	102
770	103
770	104
770	106
716	107
716	108
828	110
383	111
662	112
662	113
662	114
751	115
751	116
751	117
929	119
929	120
169	122
729	124
729	125
729	126
718	127
718	128
213	129
466	133
788	134
563	137
563	138
563	139
563	140
817	141
817	142
817	143
125	145
631	147
627	149
448	151
743	152
743	153
853	154
162	155
252	156
835	159
835	161
380	163
289	166
110	167
120	168
488	169
488	170
488	171
184	172
547	174
457	176
553	179
553	180
340	182
800	184
762	186
453	188
19	189
767	190
767	192
767	193
359	194
278	195
278	196
218	197
208	198
208	199
310	200
310	201
786	204
786	205
927	206
141	208
128	209
223	210
292	212
292	213
848	214
848	216
892	218
892	219
892	220
499	221
869	223
615	224
752	225
752	226
580	229
418	230
418	232
863	233
863	234
863	235
378	236
378	237
571	238
571	239
724	240
492	242
492	243
690	245
532	246
667	248
585	249
922	250
922	251
712	256
87	257
348	258
348	259
562	260
178	261
248	263
89	264
284	268
350	269
350	270
902	271
902	272
483	273
483	274
545	275
587	276
587	277
587	278
381	279
586	280
586	281
586	282
586	283
586	284
586	285
589	286
589	288
441	290
657	291
657	292
180	293
180	294
565	295
565	296
565	297
476	298
476	299
476	301
365	302
612	305
612	307
612	308
29	309
442	311
442	312
455	313
455	314
455	315
581	318
581	319
575	320
910	325
550	326
550	327
550	328
550	329
247	330
81	332
177	334
397	335
397	336
397	337
598	338
696	339
696	341
614	342
513	344
513	345
513	346
913	347
913	348
913	349
913	350
672	352
303	353
13	354
673	355
673	356
34	357
345	361
14	363
236	364
964	365
964	366
783	369
783	370
893	371
749	373
147	374
188	375
692	376
692	377
686	378
368	380
682	382
603	384
349	385
349	386
638	387
638	388
647	389
200	390
