0	113
0	30
0	204
1	277
1	78
1	102
2	16
2	14
2	83
3	14
3	234
3	292
4	16
4	155
4	10
5	2
5	155
5	149
6	204
6	117
6	181
7	79
7	142
7	86
8	234
8	88
8	369
9	127
9	210
9	129
10	34
10	126
10	60
11	325
11	158
11	75
12	290
12	93
12	117
13	61
13	202
13	55
14	171
14	254
14	145
15	34
15	37
15	139
16	247
16	201
16	90
17	189
17	155
17	260
18	197
18	63
18	170
19	93
19	46
19	55
20	309
20	93
20	165
21	206
21	48
21	176
22	141
22	66
22	1
23	23
23	0
23	117
24	79
24	88
24	31
25	29
25	13
25	17
26	292
26	227
26	55
27	20
27	198
27	144
28	4
28	252
28	171
29	195
29	86
29	108
30	123
30	114
30	144
31	129
31	117
31	1
32	155
32	49
32	161
33	171
33	34
33	16
34	93
34	117
34	34
35	113
35	69
35	155
36	34
36	163
36	171
37	16
37	108
37	102
38	185
38	15
38	44
39	83
39	108
39	0
40	69
40	171
40	192
41	189
41	120
41	57
42	45
42	62
42	290
43	52
43	1
43	141
44	149
44	113
44	92
45	155
45	284
45	146
46	181
46	176
46	154
47	187
47	119
47	110
48	155
48	16
48	89
49	10
49	53
49	75
50	3
50	283
50	51
51	234
51	237
51	55
52	181
52	75
52	280
53	62
53	1
53	351
54	111
54	181
54	173
55	257
55	236
55	65
56	110
56	88
56	129
57	235
57	129
57	62
58	129
58	94
58	3
59	151
59	142
59	103
60	29
60	1
60	108
61	137
61	60
61	156
62	61
62	119
62	173
63	164
63	258
63	155
64	129
64	155
64	138
65	269
65	246
65	173
66	20
66	60
66	80
67	232
67	1
67	0
68	207
68	195
68	8
69	141
69	16
69	3
70	309
70	157
70	22
71	204
71	344
71	15
72	129
72	83
72	16
73	98
73	142
73	14
74	228
74	219
74	139
75	146
75	165
75	167
76	154
76	123
76	173
77	20
77	128
77	55
78	16
78	69
78	44
79	133
79	20
79	60
80	142
80	297
80	141
81	246
81	114
81	233
82	141
82	154
82	136
83	19
83	129
83	15
84	149
84	207
84	60
85	51
85	55
85	116
86	79
86	114
86	162
87	246
87	171
87	141
88	60
88	146
88	173
89	75
89	311
89	185
90	219
90	162
90	88
91	181
91	113
91	75
92	220
92	93
92	176
93	98
93	73
93	247
94	29
94	59
94	129
95	51
95	16
95	74
96	195
96	320
96	18
97	211
97	94
97	73
98	3
98	73
98	149
99	207
99	3
99	181
100	134
100	2
100	202
101	161
101	102
101	246
102	179
102	41
102	35
103	256
103	16
103	176
104	55
104	83
104	79
105	91
105	73
105	29
106	55
106	79
106	232
107	195
107	60
107	16
108	201
108	292
108	75
109	129
109	171
109	91
110	0
110	171
110	123
111	123
111	234
111	3
112	128
112	60
